# Frame Contacts1 Contacts2
11921 94 11
11922 96 7
11923 107 9
11924 85 6
11925 99 16
11926 105 14
11927 77 10
11928 104 17
11929 79 12
11930 96 10
11931 85 5
11932 92 8
11933 69 10
11934 87 8
11935 95 13
11936 79 9
11937 95 9
11938 76 7
11939 95 4
11940 97 10
11941 104 10
11942 86 6
11943 93 8
11944 103 9
11945 105 15
11946 93 6
11947 79 6
11948 112 8
11949 89 9
11950 92 6
11951 74 8
11952 73 10
11953 92 8
11954 64 9
11955 63 12
11956 60 10
11957 74 14
11958 100 5
11959 99 8
11960 92 4
11961 81 10
11962 93 8
11963 82 6
11964 92 0
11965 71 5
11966 98 5
11967 100 12
11968 104 5
11969 102 0
11970 75 13
11971 85 10
11972 84 8
11973 79 17
11974 97 7
11975 92 12
11976 98 14
11977 96 7
11978 84 6
11979 76 9
11980 83 15
11981 73 8
11982 73 8
11983 95 9
11984 81 6
11985 86 2
11986 95 2
11987 102 4
11988 104 7
11989 79 13
11990 82 7
11991 87 1
11992 62 4
11993 54 5
11994 82 2
11995 82 4
11996 87 9
11997 83 6
11998 76 7
11999 108 10
12000 82 4
12001 84 7
12002 90 14
12003 84 8
12004 106 10
12005 103 2
12006 85 8
12007 101 11
12008 58 6
12009 72 4
12010 66 8
12011 63 6
12012 61 9
12013 82 3
12014 62 3
12015 74 0
12016 80 0
12017 52 0
12018 72 0
12019 91 1
12020 78 0
12021 75 7
12022 89 11
12023 67 12
12024 101 9
12025 113 10
12026 109 11
12027 83 9
12028 87 9
12029 82 10
12030 72 8
12031 58 11
12032 70 13
12033 82 9
12034 71 10
12035 104 8
12036 119 15
12037 93 18
12038 89 14
12039 93 18
12040 84 12
12041 79 12
12042 82 5
12043 71 9
12044 74 6
12045 69 9
12046 76 15
12047 72 14
12048 67 6
12049 93 10
12050 68 7
12051 63 13
12052 89 9
12053 78 10
12054 83 8
12055 88 9
12056 84 12
12057 88 8
12058 73 10
12059 93 10
12060 86 9
12061 76 7
12062 82 8
12063 74 12
12064 74 5
12065 85 8
12066 61 13
12067 62 5
12068 78 10
12069 58 8
12070 68 13
12071 89 8
12072 99 11
12073 68 11
12074 64 14
12075 57 7
12076 66 11
12077 60 9
12078 91 10
12079 84 9
12080 87 9
12081 72 12
12082 75 6
12083 61 6
12084 75 6
12085 67 11
12086 80 14
12087 93 15
12088 85 11
12089 90 7
12090 95 5
12091 67 10
12092 71 8
12093 82 7
12094 77 11
12095 81 7
12096 93 15
12097 88 19
12098 69 10
12099 72 16
12100 76 20
12101 67 29
12102 81 21
12103 97 13
12104 86 17
12105 99 25
12106 79 28
12107 94 23
12108 100 14
12109 73 14
12110 103 14
12111 80 13
12112 90 13
12113 72 12
12114 87 11
12115 96 13
12116 88 8
12117 68 26
12118 84 19
12119 57 29
12120 66 16
12121 75 23
12122 78 20
12123 74 16
12124 82 14
12125 88 7
12126 95 29
12127 72 16
12128 72 19
12129 77 15
12130 78 14
12131 79 15
12132 67 18
12133 78 18
12134 71 22
12135 66 19
12136 58 19
12137 52 27
12138 57 22
12139 56 10
12140 48 13
12141 46 15
12142 52 14
12143 53 11
12144 46 13
12145 44 9
12146 51 9
12147 70 13
12148 63 11
12149 43 13
12150 57 13
12151 49 14
12152 19 12
12153 36 9
12154 30 14
12155 34 19
12156 39 15
12157 35 19
12158 43 18
12159 33 20
12160 43 24
12161 37 33
12162 34 33
12163 26 38
12164 45 29
12165 27 27
12166 25 24
12167 37 18
12168 29 26
12169 29 23
12170 30 28
12171 26 26
12172 34 25
12173 45 31
12174 35 32
12175 43 33
12176 43 31
12177 28 32
12178 41 35
12179 43 36
12180 38 39
12181 59 39
12182 59 40
12183 63 36
12184 57 32
12185 56 44
12186 56 37
12187 54 40
12188 62 28
12189 56 30
12190 62 30
12191 32 42
12192 39 35
12193 36 28
12194 40 36
12195 29 22
12196 38 38
12197 33 36
12198 23 37
12199 31 35
12200 29 28
12201 35 39
12202 31 31
12203 31 36
12204 26 32
12205 33 37
12206 30 34
12207 23 37
12208 36 35
12209 32 38
12210 28 35
12211 36 40
12212 44 38
12213 32 30
12214 37 34
12215 37 40
12216 30 35
12217 20 34
12218 35 38
12219 40 42
12220 33 40
12221 24 64
12222 39 31
12223 24 46
12224 31 31
12225 36 33
12226 31 45
12227 37 47
12228 37 41
12229 41 44
12230 28 49
12231 44 41
12232 37 42
12233 31 27
12234 39 46
12235 26 40
12236 41 34
12237 27 25
12238 36 29
12239 32 28
12240 31 33
12241 36 38
12242 21 33
12243 25 41
12244 35 44
12245 33 43
12246 28 42
12247 24 22
12248 46 17
12249 27 37
12250 21 36
12251 30 43
12252 29 41
12253 42 43
12254 32 40
12255 34 31
12256 39 28
12257 36 23
12258 33 25
12259 38 30
12260 39 23
12261 28 13
12262 28 16
12263 22 17
12264 31 16
12265 21 18
12266 18 23
12267 25 18
12268 36 24
12269 32 20
12270 27 20
12271 26 21
12272 18 16
12273 28 18
12274 33 16
12275 28 19
12276 25 14
12277 26 20
12278 24 14
12279 24 18
12280 16 18
12281 37 17
12282 41 11
12283 29 13
12284 25 9
12285 21 13
12286 35 20
12287 44 26
12288 41 23
12289 40 16
12290 43 18
12291 52 20
12292 36 23
12293 27 17
12294 31 15
12295 31 15
12296 28 22
12297 24 16
12298 46 16
12299 51 21
12300 44 19
12301 45 20
12302 48 26
12303 31 22
12304 37 27
12305 39 23
12306 36 25
12307 38 37
12308 42 34
12309 33 25
12310 31 35
12311 38 33
12312 42 35
12313 41 26
12314 41 23
12315 37 21
12316 27 34
12317 24 19
12318 23 20
12319 25 38
12320 26 30
12321 32 30
12322 30 30
12323 32 39
12324 26 43
12325 28 26
12326 29 39
12327 29 19
12328 28 17
12329 25 28
12330 20 23
12331 26 24
12332 31 21
12333 36 23
12334 29 22
12335 25 22
12336 19 21
12337 31 18
12338 26 25
12339 27 22
12340 33 21
12341 31 21
12342 30 17
12343 27 14
12344 36 26
12345 20 19
12346 31 13
12347 25 15
12348 21 18
12349 32 16
12350 26 15
12351 40 15
12352 23 13
12353 38 20
12354 24 20
12355 29 20
12356 37 21
12357 25 17
12358 29 14
12359 33 16
12360 28 16
12361 23 17
12362 21 13
12363 32 21
12364 27 24
12365 23 22
12366 28 22
12367 23 15
12368 23 14
12369 23 21
12370 22 21
12371 35 17
12372 35 16
12373 23 10
12374 24 19
12375 22 15
12376 39 16
12377 32 27
12378 47 14
12379 26 18
12380 27 16
12381 37 19
12382 28 20
12383 35 17
12384 35 10
12385 31 15
12386 20 12
12387 30 12
12388 28 10
12389 31 20
12390 28 28
12391 43 16
12392 34 13
12393 29 13
12394 22 15
12395 23 20
12396 27 22
12397 30 27
12398 28 26
12399 25 26
12400 23 20
12401 28 27
12402 20 22
12403 26 17
12404 29 25
12405 29 12
12406 27 17
12407 19 14
12408 25 24
12409 30 18
12410 22 17
12411 23 22
12412 30 22
12413 32 18
12414 17 14
12415 29 19
12416 26 16
12417 25 21
12418 30 23
12419 25 22
12420 32 15
12421 30 29
12422 26 19
12423 26 25
12424 29 13
12425 28 19
12426 26 21
12427 29 19
12428 25 14
12429 28 14
12430 31 20
12431 17 11
12432 16 11
12433 23 20
12434 24 12
12435 27 10
12436 30 24
12437 23 23
12438 31 10
12439 35 16
12440 37 25
12441 49 13
12442 52 12
12443 53 19
12444 41 13
12445 49 13
12446 61 12
12447 44 13
12448 53 17
12449 49 26
12450 57 18
12451 52 24
12452 52 14
12453 55 5
12454 48 15
12455 53 23
12456 54 21
12457 62 22
12458 59 36
12459 51 33
12460 76 27
12461 53 44
12462 66 21
12463 67 29
12464 65 21
12465 61 21
12466 64 15
12467 75 16
12468 67 15
12469 63 9
12470 76 8
12471 55 6
12472 65 13
12473 62 11
12474 68 9
12475 69 15
12476 73 16
12477 57 13
12478 73 16
12479 72 17
12480 59 18
12481 47 18
12482 54 21
12483 47 10
12484 55 9
12485 59 11
12486 57 23
12487 52 18
12488 63 12
12489 45 23
12490 57 23
12491 44 16
12492 46 23
12493 44 15
12494 52 17
12495 42 26
12496 54 25
12497 44 25
12498 46 19
12499 41 27
12500 48 33
12501 42 27
12502 49 25
12503 53 34
12504 49 36
12505 44 33
12506 32 54
12507 49 88
12508 30 87
12509 52 95
12510 58 83
12511 52 91
12512 55 62
12513 52 90
12514 41 75
12515 33 75
12516 25 71
12517 46 63
12518 35 74
12519 52 84
12520 50 100
12521 61 87
12522 58 61
12523 59 73
12524 68 55
12525 63 98
12526 63 79
12527 54 67
12528 63 98
12529 47 68
12530 49 67
12531 50 73
12532 52 59
12533 50 73
12534 62 78
12535 60 75
12536 58 60
12537 60 61
12538 58 79
12539 42 79
12540 66 59
12541 69 71
12542 70 81
12543 61 71
12544 56 68
12545 65 78
12546 57 74
12547 65 82
12548 62 100
12549 70 85
12550 58 75
12551 57 98
12552 78 69
12553 71 96
12554 53 86
12555 74 75
12556 60 75
12557 62 66
12558 52 77
12559 60 78
12560 57 73
12561 59 52
12562 58 64
12563 70 56
12564 60 73
12565 68 77
12566 62 65
12567 62 61
12568 63 99
12569 71 82
12570 68 108
12571 51 80
12572 60 73
12573 67 75
12574 53 84
12575 53 76
12576 40 77
12577 54 99
12578 57 84
12579 34 107
12580 49 86
12581 50 107
12582 52 93
12583 40 93
12584 52 92
12585 52 95
12586 40 82
12587 49 83
12588 43 98
12589 48 108
12590 43 88
12591 57 96
12592 31 78
12593 46 82
12594 47 66
12595 36 95
12596 52 99
12597 38 103
12598 47 74
12599 37 91
12600 29 100
12601 42 73
12602 30 82
12603 38 92
12604 43 86
12605 53 83
12606 58 50
12607 36 69
12608 60 81
12609 51 67
12610 45 93
12611 63 85
12612 45 63
12613 51 69
12614 60 51
12615 37 75
12616 62 68
12617 56 78
12618 55 76
12619 47 79
12620 46 74
12621 49 60
12622 33 68
12623 45 80
12624 42 76
12625 47 88
12626 52 58
12627 39 39
12628 40 47
12629 28 35
12630 61 27
12631 45 18
12632 61 8
12633 41 8
12634 40 6
12635 62 8
12636 48 13
12637 38 6
12638 47 9
12639 47 6
12640 48 10
12641 48 10
12642 67 14
12643 29 8
12644 37 19
12645 28 20
12646 36 18
12647 32 19
12648 40 18
12649 40 17
12650 45 16
12651 54 17
12652 54 20
12653 57 30
12654 51 23
12655 36 20
12656 45 20
12657 42 24
12658 40 15
12659 29 16
12660 31 22
12661 34 22
12662 37 25
12663 31 25
12664 32 35
12665 32 24
12666 32 37
12667 28 32
12668 31 31
12669 47 31
12670 42 33
12671 37 21
12672 36 29
12673 47 29
12674 29 18
12675 37 22
12676 54 19
12677 59 23
12678 51 25
12679 49 20
12680 45 20
12681 38 29
12682 41 32
12683 54 24
12684 53 29
12685 63 28
12686 59 29
12687 40 25
12688 45 24
12689 52 36
12690 58 31
12691 59 32
12692 52 48
12693 54 36
12694 58 41
12695 61 35
12696 52 37
12697 63 53
12698 53 46
12699 56 43
12700 46 39
12701 57 56
12702 55 47
12703 63 45
12704 63 41
12705 38 39
12706 54 34
12707 54 43
12708 59 30
12709 62 39
12710 54 29
12711 56 39
12712 61 32
12713 34 41
12714 50 37
12715 64 54
12716 60 50
12717 64 55
12718 51 54
12719 52 55
12720 46 47
12721 49 41
12722 41 47
12723 59 57
12724 51 45
12725 55 41
12726 65 48
12727 57 46
12728 47 43
12729 53 30
12730 60 35
12731 48 31
12732 50 33
12733 33 30
12734 73 28
12735 55 26
12736 75 30
12737 65 19
12738 51 40
12739 53 26
12740 51 25
12741 65 21
12742 54 19
12743 56 22
12744 68 23
12745 58 36
12746 51 20
12747 45 24
12748 50 24
12749 63 19
12750 44 10
12751 53 6
12752 47 8
12753 55 6
12754 61 5
12755 58 11
12756 63 15
12757 63 22
12758 77 23
12759 54 25
12760 50 20
12761 49 24
12762 33 27
12763 57 21
12764 55 21
12765 58 27
12766 64 24
12767 67 29
12768 69 28
12769 76 21
12770 65 7
12771 62 10
12772 70 23
12773 61 18
12774 65 28
12775 73 30
12776 68 22
12777 66 30
12778 62 21
12779 66 23
12780 58 20
12781 59 28
12782 59 33
12783 55 23
12784 55 32
12785 53 28
12786 58 26
12787 59 27
12788 48 20
12789 56 20
12790 76 16
12791 48 23
12792 56 30
12793 42 27
12794 47 21
12795 56 17
12796 69 17
12797 49 15
12798 56 18
12799 53 9
12800 54 17
12801 45 17
12802 50 17
12803 38 15
12804 44 19
12805 37 16
12806 33 19
12807 24 20
12808 28 19
12809 60 18
12810 41 26
12811 50 31
12812 63 26
12813 23 27
12814 28 29
12815 54 18
12816 54 9
12817 42 20
12818 56 19
12819 58 19
12820 49 9
12821 47 19
12822 53 23
12823 59 25
12824 49 26
12825 46 28
12826 44 29
12827 49 22
12828 42 15
12829 45 13
12830 65 11
12831 44 3
12832 50 0
12833 29 17
12834 31 14
12835 45 14
12836 35 7
12837 46 5
12838 59 7
12839 51 8
12840 63 7
12841 51 4
12842 59 0
12843 45 0
12844 54 0
12845 61 0
12846 77 1
12847 65 0
12848 54 0
12849 62 1
12850 62 4
12851 66 0
12852 66 1
12853 60 4
12854 50 1
12855 45 0
12856 46 0
12857 36 1
12858 54 0
12859 51 0
12860 55 3
12861 35 18
12862 48 15
12863 56 11
12864 37 9
12865 34 6
12866 50 21
12867 51 25
12868 44 14
12869 35 18
12870 33 26
12871 49 27
12872 42 25
12873 37 25
12874 45 27
12875 42 16
12876 39 18
12877 38 25
12878 39 19
12879 37 37
12880 41 28
12881 52 16
12882 45 15
12883 49 12
12884 54 24
12885 26 29
12886 33 19
12887 50 28
12888 45 37
12889 46 36
12890 43 31
12891 49 30
12892 51 42
12893 54 27
12894 46 44
12895 39 29
12896 42 35
12897 42 24
12898 27 32
12899 35 32
12900 30 47
12901 35 45
12902 56 31
12903 43 42
12904 52 37
12905 44 39
12906 48 40
12907 37 37
12908 33 38
12909 74 46
12910 50 46
12911 68 42
12912 52 43
12913 61 65
12914 55 59
12915 43 59
12916 49 65
12917 41 57
12918 41 49
12919 48 66
12920 54 47
12921 42 52
12922 36 66
12923 44 58
12924 42 64
12925 40 66
12926 43 61
12927 51 77
12928 44 70
12929 31 81
12930 43 82
12931 50 74
12932 59 73
12933 48 65
12934 47 58
12935 58 63
12936 58 64
12937 41 60
12938 45 69
12939 51 44
12940 36 34
12941 44 32
12942 43 51
12943 51 44
12944 55 58
12945 46 54
12946 35 58
12947 41 67
12948 46 54
12949 46 56
12950 43 44
12951 43 62
12952 39 63
12953 36 68
12954 30 55
12955 33 49
12956 35 51
12957 30 55
12958 39 54
12959 37 61
12960 39 34
12961 38 46
12962 34 48
12963 39 34
12964 34 46
12965 38 59
12966 31 49
12967 29 56
12968 47 55
12969 36 41
12970 36 72
12971 21 90
12972 26 58
12973 31 71
12974 48 61
12975 31 55
12976 46 55
12977 38 65
12978 32 63
12979 24 68
12980 30 59
12981 30 48
12982 39 66
12983 50 66
12984 38 60
12985 39 68
12986 38 74
12987 45 51
12988 36 57
12989 50 65
12990 32 63
12991 38 69
12992 45 68
12993 30 63
12994 27 58
12995 22 64
12996 32 66
12997 38 63
12998 66 59
12999 63 69
13000 79 64
13001 85 63
13002 74 68
13003 75 56
13004 51 59
13005 78 63
13006 68 60
13007 71 67
13008 76 62
13009 62 59
13010 69 60
13011 73 70
13012 70 61
13013 90 61
13014 81 60
13015 93 47
13016 81 59
13017 76 58
13018 55 62
13019 52 61
13020 53 60
13021 57 62
13022 66 56
13023 60 62
13024 57 56
13025 79 42
13026 73 61
13027 65 68
13028 60 61
13029 68 48
13030 78 76
13031 64 58
13032 53 78
13033 57 76
13034 42 62
13035 44 83
13036 49 56
13037 49 68
13038 54 67
13039 37 69
13040 51 82
13041 44 68
13042 40 79
13043 23 73
13044 31 64
13045 24 62
13046 30 67
13047 27 58
13048 29 61
13049 42 70
13050 46 71
13051 43 67
13052 35 74
13053 37 56
13054 34 55
13055 37 62
13056 27 54
13057 40 68
13058 28 74
13059 28 78
13060 23 77
13061 41 65
13062 32 82
13063 35 57
13064 41 71
13065 44 74
13066 41 90
13067 50 67
13068 39 80
13069 46 65
13070 38 82
13071 50 76
13072 47 82
13073 38 48
13074 48 42
13075 52 62
13076 61 46
13077 54 60
13078 39 61
13079 36 50
13080 39 62
13081 33 54
13082 42 40
13083 39 54
13084 54 50
13085 36 53
13086 35 60
13087 32 58
13088 31 55
13089 25 62
13090 28 52
13091 24 55
13092 32 53
13093 24 62
13094 25 61
13095 22 66
13096 23 58
13097 42 63
13098 38 57
13099 32 57
13100 37 65
13101 39 75
13102 33 64
13103 40 68
13104 37 57
13105 30 62
13106 31 50
13107 34 55
13108 36 32
13109 26 32
13110 22 27
13111 25 27
13112 26 17
13113 25 22
13114 23 11
13115 24 12
13116 33 12
13117 24 14
13118 35 14
13119 22 10
13120 22 0
13121 21 0
13122 21 0
13123 27 2
13124 27 0
13125 26 0
13126 28 1
13127 25 0
13128 21 0
13129 24 0
13130 24 0
13131 27 5
13132 24 2
13133 25 0
13134 22 0
13135 28 6
13136 22 0
13137 18 0
13138 30 3
13139 23 0
13140 35 2
13141 32 2
13142 25 2
13143 31 9
13144 29 4
13145 26 0
13146 31 0
13147 14 2
13148 29 0
13149 32 0
13150 32 0
13151 29 0
13152 31 0
13153 25 0
13154 32 0
13155 29 0
13156 22 0
13157 21 0
13158 28 0
13159 25 0
13160 18 0
13161 22 0
13162 25 0
13163 18 0
13164 27 0
13165 18 0
13166 27 0
13167 24 0
13168 20 0
13169 22 1
13170 33 1
13171 44 0
13172 23 3
13173 25 1
13174 14 2
13175 27 2
13176 22 4
13177 30 8
13178 29 1
13179 31 5
13180 31 8
13181 38 4
13182 47 10
13183 49 13
13184 33 1
13185 36 4
13186 33 6
13187 36 6
13188 25 5
13189 32 10
13190 25 9
13191 25 8
13192 33 8
13193 26 8
13194 22 7
13195 21 5
13196 13 0
13197 15 0
13198 16 0
13199 27 0
13200 24 0
13201 21 0
13202 21 1
13203 16 0
13204 27 0
13205 19 0
13206 24 1
13207 7 0
13208 13 0
13209 16 0
13210 31 0
13211 37 0
13212 53 0
13213 36 0
13214 40 0
13215 45 2
13216 56 1
13217 35 0
13218 36 2
13219 28 0
13220 29 0
13221 46 0
13222 25 0
13223 20 1
13224 24 0
13225 8 2
13226 30 0
13227 15 9
13228 6 16
13229 10 13
13230 10 17
13231 15 11
13232 7 1
13233 12 1
13234 1 0
13235 1 1
13236 6 1
13237 0 2
13238 0 0
13239 4 0
13240 5 0
13241 3 1
13242 2 0
13243 8 6
13244 20 0
13245 22 0
13246 27 0
13247 32 0
13248 22 0
13249 22 0
13250 22 3
13251 20 0
13252 17 0
13253 26 2
13254 19 0
13255 28 2
13256 29 2
13257 25 5
13258 24 2
13259 26 3
13260 23 1
13261 26 0
13262 24 0
13263 23 4
13264 19 2
13265 23 1
13266 25 1
13267 25 2
13268 19 1
13269 12 17
13270 5 28
13271 8 26
13272 17 31
13273 6 25
13274 5 27
13275 3 20
13276 2 12
13277 3 21
13278 3 19
13279 0 18
13280 4 20
13281 0 18
13282 1 17
13283 2 32
13284 3 31
13285 2 13
13286 1 17
13287 0 20
13288 0 33
13289 0 29
13290 0 30
13291 0 36
13292 1 35
13293 1 34
13294 0 32
13295 0 26
13296 0 40
13297 8 34
13298 8 35
13299 1 38
13300 1 28
13301 1 28
13302 0 40
13303 1 21
13304 1 24
13305 0 26
13306 2 18
13307 0 30
13308 0 27
13309 0 19
13310 0 34
13311 0 17
13312 0 20
13313 0 21
13314 0 20
13315 0 24
13316 0 32
13317 0 33
13318 0 41
13319 0 35
13320 0 22
13321 1 29
13322 1 32
13323 10 30
13324 5 22
13325 0 26
13326 0 38
13327 0 37
13328 0 33
13329 0 36
13330 0 39
13331 0 31
13332 0 34
13333 2 15
13334 1 18
13335 0 19
13336 2 23
13337 2 36
13338 1 32
13339 0 41
13340 1 34
13341 7 25
13342 5 31
13343 3 37
13344 1 30
13345 0 29
13346 0 24
13347 1 35
13348 1 37
13349 1 42
13350 1 33
13351 2 34
13352 4 42
13353 1 44
13354 3 46
13355 1 31
13356 0 32
13357 1 43
13358 0 27
13359 3 28
13360 0 30
13361 8 29
13362 3 31
13363 0 40
13364 0 43
13365 0 36
13366 3 32
13367 1 33
13368 1 29
13369 1 25
13370 0 29
13371 1 31
13372 2 29
13373 0 40
13374 0 31
13375 0 34
13376 14 42
13377 3 41
13378 13 39
13379 19 24
13380 13 29
13381 22 41
13382 21 31
13383 21 28
13384 26 22
13385 29 20
13386 26 28
13387 36 23
13388 34 22
13389 28 30
13390 19 28
13391 31 26
13392 24 35
13393 29 32
13394 21 33
13395 25 30
13396 32 24
13397 23 26
13398 21 15
13399 38 21
13400 51 13
13401 38 18
13402 48 11
13403 52 25
13404 34 14
13405 40 13
13406 38 10
13407 43 10
13408 42 9
13409 51 15
13410 44 20
13411 61 14
13412 40 15
13413 32 14
13414 37 16
13415 17 12
13416 49 13
13417 46 15
13418 60 11
13419 44 14
13420 45 11
13421 38 17
13422 47 10
13423 26 17
13424 52 16
13425 51 22
13426 45 21
13427 44 16
13428 51 20
13429 40 21
13430 37 18
13431 33 17
13432 37 24
13433 30 25
13434 16 14
13435 24 24
13436 30 19
13437 34 21
13438 40 18
13439 30 13
13440 35 23
13441 30 24
13442 24 11
13443 25 6
13444 29 9
13445 25 11
13446 22 10
13447 14 5
13448 19 17
13449 21 0
13450 9 11
13451 8 13
13452 11 13
13453 9 8
13454 16 14
13455 13 9
13456 15 14
13457 16 9
13458 9 16
13459 11 12
13460 15 3
13461 18 0
13462 13 0
13463 19 0
13464 17 0
13465 26 0
13466 24 5
13467 8 1
13468 10 1
13469 10 1
13470 18 3
13471 25 0
13472 23 1
13473 23 0
13474 18 0
13475 22 0
13476 25 0
13477 15 0
13478 20 0
13479 27 7
13480 37 2
13481 28 0
13482 15 0
13483 29 8
13484 34 8
13485 32 0
13486 27 4
13487 32 7
13488 32 7
13489 33 2
13490 40 8
13491 32 7
13492 38 0
13493 43 8
13494 33 1
13495 30 5
13496 39 0
13497 29 0
13498 38 0
13499 49 0
13500 49 2
13501 23 0
13502 38 0
13503 33 0
13504 32 0
13505 20 0
13506 31 0
13507 25 0
13508 16 0
13509 27 0
13510 35 1
13511 36 0
13512 32 0
13513 44 0
13514 39 0
13515 36 0
13516 38 0
13517 25 0
13518 40 0
13519 48 0
13520 31 0
13521 43 0
13522 44 0
13523 43 0
13524 36 0
13525 26 0
13526 21 0
13527 16 0
13528 10 2
13529 20 0
13530 17 1
13531 19 0
13532 21 0
13533 16 0
13534 13 0
13535 15 0
13536 17 0
13537 14 0
13538 10 0
13539 11 2
13540 13 0
13541 8 7
13542 9 7
13543 14 1
13544 10 3
13545 11 4
13546 16 0
13547 14 1
13548 39 0
13549 38 1
13550 40 8
13551 37 0
13552 14 2
13553 19 2
13554 21 10
13555 22 10
13556 19 8
13557 21 8
13558 21 7
13559 16 10
13560 21 9
13561 17 15
13562 17 13
13563 30 8
13564 18 9
13565 24 6
13566 17 7
13567 20 5
13568 17 8
13569 24 4
13570 17 3
13571 29 0
13572 15 1
13573 16 1
13574 17 0
13575 26 0
13576 17 0
13577 19 0
13578 16 0
13579 16 0
13580 13 0
13581 18 0
13582 19 0
13583 18 0
13584 23 1
13585 18 0
13586 20 0
13587 21 0
13588 16 0
13589 19 0
13590 14 0
13591 17 0
13592 16 0
13593 18 0
13594 19 0
13595 18 0
13596 17 0
13597 22 1
13598 22 0
13599 19 0
13600 18 0
13601 17 0
13602 23 0
13603 11 0
13604 19 0
13605 19 0
13606 12 0
13607 20 0
13608 12 0
13609 14 0
13610 14 0
13611 14 1
13612 20 0
13613 9 0
13614 3 0
13615 0 0
13616 0 0
13617 0 1
13618 2 0
13619 0 0
13620 6 0
13621 6 0
13622 14 0
13623 23 0
13624 22 0
13625 26 0
13626 19 0
13627 18 0
13628 14 0
13629 10 0
13630 15 0
13631 17 0
13632 14 0
13633 21 0
13634 9 0
13635 10 0
13636 19 0
13637 14 0
13638 19 0
13639 11 1
13640 19 1
13641 16 1
13642 18 1
13643 25 0
13644 21 0
13645 16 0
13646 21 0
13647 17 0
13648 17 0
13649 20 0
13650 26 1
13651 30 0
13652 19 1
13653 23 2
13654 21 5
13655 25 7
13656 17 4
13657 26 0
13658 25 0
13659 27 0
13660 33 0
13661 24 0
13662 20 0
13663 16 1
13664 13 9
13665 15 5
13666 22 5
13667 15 0
13668 19 0
13669 17 0
13670 22 0
13671 17 0
13672 20 0
13673 22 0
13674 17 0
13675 17 0
13676 28 0
13677 26 0
13678 23 0
13679 27 0
13680 23 0
13681 33 0
13682 33 0
13683 39 0
13684 32 3
13685 32 4
13686 35 0
13687 18 0
13688 25 0
13689 19 0
13690 23 0
13691 27 0
13692 35 0
13693 35 0
13694 42 0
13695 38 0
13696 40 0
13697 43 0
13698 57 0
13699 46 0
13700 41 1
13701 35 0
13702 37 0
13703 48 1
13704 52 0
13705 31 0
13706 49 0
13707 45 0
13708 39 0
13709 41 0
13710 43 1
13711 45 2
13712 40 0
13713 52 0
13714 53 0
13715 38 3
13716 42 7
13717 43 2
13718 28 0
13719 35 1
13720 31 1
13721 29 0
13722 47 0
13723 51 1
13724 41 1
13725 43 0
13726 28 0
13727 60 1
13728 47 1
13729 48 1
13730 36 0
13731 45 0
13732 41 0
13733 37 0
13734 52 0
13735 27 1
13736 37 1
13737 40 0
13738 42 0
13739 39 0
13740 38 0
13741 52 1
13742 41 0
13743 54 0
13744 44 2
13745 36 0
13746 56 0
13747 41 0
13748 44 0
13749 49 0
13750 33 0
13751 37 0
13752 34 0
13753 57 0
13754 33 0
13755 31 0
13756 30 0
13757 26 0
13758 19 0
13759 61 0
13760 55 0
13761 39 0
13762 20 2
13763 39 1
13764 31 8
13765 41 21
13766 50 27
13767 30 25
13768 30 24
13769 34 11
13770 41 1
13771 54 1
13772 46 0
13773 33 1
13774 28 1
13775 36 0
13776 38 0
13777 31 0
13778 44 2
13779 37 2
13780 38 0
13781 29 0
13782 29 0
13783 30 0
13784 34 0
13785 34 0
13786 28 0
13787 23 0
13788 28 1
13789 31 0
13790 29 0
13791 26 1
13792 31 0
13793 17 0
13794 33 1
13795 45 0
13796 35 1
13797 26 2
13798 30 1
13799 24 2
13800 42 3
13801 33 6
13802 43 8
13803 20 4
13804 25 0
13805 29 0
13806 23 0
13807 6 0
13808 17 0
13809 9 1
13810 12 1
13811 12 0
13812 7 0
13813 1 0
13814 8 0
13815 8 0
13816 10 0
13817 8 0
13818 8 4
13819 3 5
13820 3 5
13821 1 6
13822 3 1
13823 3 8
13824 10 5
13825 7 18
13826 12 4
13827 13 0
13828 13 7
13829 8 16
13830 16 29
13831 12 30
13832 18 10
13833 12 28
13834 11 26
13835 5 27
13836 5 13
13837 12 20
13838 10 16
13839 10 12
13840 15 7
13841 14 1
13842 7 0
13843 13 6
13844 16 4
13845 13 0
13846 19 0
13847 11 0
13848 10 0
13849 11 0
13850 12 0
13851 11 0
13852 10 4
13853 7 5
13854 14 1
13855 7 0
13856 23 0
13857 20 0
13858 14 3
13859 26 0
13860 19 4
13861 22 13
13862 16 1
13863 15 13
13864 31 3
13865 23 6
13866 25 13
13867 30 12
13868 34 21
13869 28 9
13870 42 0
13871 34 0
13872 30 1
13873 33 1
13874 34 0
13875 23 5
13876 38 3
13877 32 7
13878 33 2
13879 29 4
13880 41 2
13881 43 0
13882 35 1
13883 36 0
13884 38 0
13885 34 0
13886 36 0
13887 29 0
13888 37 0
13889 44 0
13890 33 0
13891 25 0
13892 20 0
13893 34 0
13894 32 1
13895 39 2
13896 47 0
13897 33 0
13898 38 1
13899 29 0
13900 32 0
13901 30 1
13902 31 5
13903 38 0
13904 47 8
13905 38 2
13906 33 5
13907 35 0
13908 39 0
13909 31 0
13910 38 1
13911 37 0
13912 30 0
13913 27 1
13914 25 0
13915 31 0
13916 29 0
13917 36 5
