# Frame Contacts1 Contacts2
398 2 2
399 2 4
400 2 0
401 10 6
402 2 0
403 6 1
404 7 0
405 0 0
406 0 4
407 0 6
408 0 3
409 0 3
410 0 1
411 2 3
412 4 0
413 6 0
414 0 0
415 0 0
416 2 0
417 2 0
418 13 0
419 19 0
420 22 0
421 22 5
422 11 1
423 13 8
424 9 9
425 2 6
426 11 10
427 21 23
428 7 16
429 20 10
430 4 8
431 3 8
432 11 6
433 14 7
434 9 14
435 4 8
436 0 8
437 0 2
438 8 2
439 10 6
440 14 5
441 18 9
442 47 9
443 17 10
444 19 9
445 14 9
446 15 9
447 19 4
448 14 9
449 6 9
450 0 12
451 0 11
452 2 12
453 0 11
454 0 2
455 0 10
456 0 9
457 0 4
458 0 8
459 0 8
460 0 0
461 0 6
462 0 3
463 0 5
464 0 4
465 0 0
466 1 0
467 0 0
468 0 1
469 4 0
470 1 1
471 0 3
472 0 4
473 1 6
474 0 7
475 0 3
476 0 0
477 0 0
478 0 0
479 0 0
480 0 0
481 0 0
482 0 0
483 3 0
484 3 0
485 1 0
486 0 0
487 0 0
488 0 0
489 0 0
490 0 0
491 0 0
492 0 0
493 5 0
494 0 0
495 1 0
496 4 0
497 4 0
498 4 0
499 4 0
500 0 0
501 2 0
502 15 0
503 29 0
504 13 0
505 21 0
506 15 1
507 20 0
508 23 0
509 16 0
510 24 0
511 25 0
512 8 0
513 11 0
514 9 0
515 4 0
516 13 0
517 28 0
518 24 0
519 24 0
520 22 0
521 35 0
522 30 0
523 26 0
524 29 0
525 24 0
526 24 0
527 20 0
528 11 0
529 41 0
530 45 0
531 19 0
532 28 0
533 53 0
534 42 0
535 31 0
536 23 0
537 11 0
538 2 1
539 0 0
540 0 0
541 0 0
542 0 0
543 0 0
544 2 0
545 10 0
546 7 0
547 18 0
548 28 0
549 27 0
550 15 0
551 28 0
552 33 0
553 28 0
554 24 0
555 31 0
556 26 0
557 33 1
558 28 0
559 23 0
560 30 0
561 9 0
562 6 0
563 2 0
564 0 0
565 0 0
566 2 0
567 1 0
568 0 0
569 0 0
570 0 0
571 3 0
572 11 0
573 11 0
574 9 0
575 12 0
576 10 0
577 9 0
578 23 0
579 8 0
580 17 3
581 26 0
582 18 0
583 27 1
584 12 3
585 19 1
586 26 1
587 21 10
588 22 0
589 23 0
590 26 0
591 18 0
592 16 0
593 6 0
594 11 0
595 6 0
596 1 0
597 0 0
598 0 0
599 0 0
600 0 0
601 0 0
602 0 0
603 0 0
604 0 0
605 0 0
606 0 0
607 0 0
608 0 0
609 0 0
610 0 0
611 0 0
612 0 0
613 0 0
614 0 0
615 0 0
616 0 0
617 0 0
618 0 0
619 0 0
620 0 0
621 0 0
622 0 0
623 0 0
624 0 0
625 0 0
626 0 0
627 0 0
628 0 0
629 0 0
630 0 0
631 0 0
632 0 0
633 0 0
634 0 0
635 0 0
636 0 0
637 0 0
638 0 0
639 0 0
640 0 0
641 0 0
642 0 0
643 0 0
644 0 0
645 0 0
646 0 0
647 0 1
648 0 1
649 0 0
650 0 0
651 4 0
652 1 0
653 0 0
654 0 0
655 0 0
656 0 0
657 0 0
658 0 0
659 0 0
660 0 1
661 0 0
662 0 0
663 0 0
664 0 1
665 0 1
666 1 1
667 0 7
668 0 2
669 0 0
670 6 1
671 0 0
672 0 0
673 1 4
674 0 9
675 0 9
676 0 9
677 0 9
678 0 9
679 0 8
680 0 21
681 0 18
682 0 15
683 0 19
684 0 12
685 0 16
686 0 15
687 0 13
688 0 13
689 0 12
690 0 15
691 0 10
692 0 10
693 0 15
694 0 17
695 0 14
696 0 12
697 0 15
698 0 15
699 0 14
700 0 22
701 0 14
702 0 17
703 0 9
704 1 10
705 0 10
706 0 10
707 0 9
708 0 5
709 0 10
710 0 9
711 0 11
712 0 9
713 0 9
714 0 12
715 1 11
716 0 10
717 5 9
718 2 9
719 12 9
720 6 9
721 16 12
722 9 22
723 11 12
724 7 15
725 20 15
726 6 15
727 14 16
728 10 17
729 11 9
730 0 12
731 0 12
732 0 21
733 0 19
734 0 25
735 0 15
736 0 19
737 0 21
738 0 19
739 0 25
740 0 19
741 0 14
742 0 30
743 0 20
744 0 15
745 0 10
746 0 5
747 3 12
748 3 10
749 5 18
750 13 13
751 7 17
752 9 20
753 0 12
754 10 18
755 7 17
756 13 21
757 7 16
758 5 19
759 4 12
760 1 12
761 0 8
762 3 7
763 1 13
764 2 8
765 3 11
766 6 14
767 2 12
768 1 17
769 0 10
770 0 16
771 12 16
772 10 6
773 4 7
774 11 16
775 8 11
776 3 2
777 0 7
778 0 9
779 0 3
780 0 15
781 0 15
782 0 22
783 0 29
784 0 16
785 0 19
786 0 22
787 1 18
788 3 28
789 3 20
790 3 17
791 0 27
792 0 18
793 0 9
794 0 4
795 0 12
796 2 11
797 0 11
798 0 21
799 4 8
800 4 0
801 6 0
802 4 0
803 0 0
804 0 0
805 1 0
806 7 0
807 0 1
808 0 4
809 0 7
810 0 10
811 0 13
812 0 4
813 0 12
814 0 0
815 0 0
816 0 12
817 0 15
818 0 18
819 0 27
820 0 13
821 0 23
822 0 15
823 0 33
824 0 23
825 0 26
826 0 22
827 0 11
828 0 19
829 0 34
830 0 37
831 0 33
832 0 45
833 0 22
834 0 42
835 6 29
836 2 19
837 0 28
838 0 26
839 6 21
840 21 39
841 10 32
842 5 35
843 15 30
844 15 44
845 14 43
846 14 31
847 23 21
848 19 33
849 14 31
850 16 34
851 14 36
852 13 25
853 1 43
854 0 28
855 1 36
856 1 44
857 4 38
858 4 31
859 0 34
860 0 24
861 0 25
862 0 38
863 0 34
864 0 49
865 0 29
866 2 40
867 2 19
868 0 34
869 0 19
870 0 18
871 0 41
872 0 38
873 0 33
874 10 38
875 9 28
876 12 41
877 7 29
878 7 26
879 8 20
880 10 24
881 10 32
882 10 32
883 8 32
884 8 37
885 4 28
886 4 22
887 5 30
888 5 27
889 4 33
890 2 19
891 5 21
892 5 25
893 4 39
894 13 18
895 12 22
896 9 28
897 13 29
898 5 21
899 10 17
900 6 21
901 6 24
902 1 7
903 4 20
904 3 33
905 10 18
906 10 24
907 3 28
908 4 30
909 4 24
910 2 38
911 3 34
912 1 44
913 0 34
914 0 19
915 0 25
916 0 23
917 0 24
918 0 33
919 0 35
920 0 47
921 1 32
922 1 35
923 6 44
924 5 40
925 4 44
926 5 44
927 0 33
928 0 23
929 11 44
930 5 34
931 0 35
932 0 46
933 0 24
934 0 30
935 0 31
936 6 16
937 1 20
938 0 36
939 0 26
940 0 29
941 4 11
942 0 12
943 0 7
944 0 9
945 0 10
946 1 14
947 3 2
948 2 4
949 4 8
950 5 0
951 2 10
952 0 9
953 16 12
954 5 11
955 9 10
956 5 9
957 11 8
958 5 13
959 10 12
960 9 14
961 11 11
962 1 25
963 0 20
964 0 11
965 0 13
966 6 21
967 9 6
968 11 1
969 9 8
970 6 23
971 0 19
972 0 19
973 0 14
974 0 19
975 0 9
976 0 19
977 0 19
978 0 8
979 0 17
980 0 17
981 0 21
982 0 16
983 0 15
984 0 11
985 0 12
986 0 16
987 0 16
988 0 9
989 4 2
990 6 3
991 7 1
992 7 1
993 7 1
994 7 9
995 10 8
996 14 4
997 15 9
998 18 3
999 30 6
1000 22 3
1001 11 5
1002 29 7
1003 18 1
1004 18 2
1005 19 6
1006 11 3
1007 26 0
1008 31 3
1009 33 8
1010 48 15
1011 41 12
1012 34 5
1013 20 23
1014 9 7
1015 3 5
1016 9 3
1017 15 0
1018 17 1
1019 13 0
1020 13 0
1021 18 0
1022 14 0
1023 3 0
1024 16 0
1025 12 0
1026 2 0
1027 0 1
1028 6 1
1029 1 0
1030 9 0
1031 13 0
1032 5 0
1033 2 1
1034 0 0
1035 0 0
1036 0 0
1037 0 1
1038 0 1
1039 0 0
1040 0 0
1041 0 0
1042 0 0
1043 0 0
1044 0 0
1045 0 1
1046 0 1
1047 0 0
1048 0 0
1049 0 0
1050 0 0
1051 0 0
1052 0 0
1053 0 0
1054 0 0
1055 0 0
1056 0 0
1057 0 0
1058 0 0
1059 0 0
1060 0 0
1061 0 1
1062 0 0
1063 0 2
1064 0 0
1065 0 0
1066 0 0
1067 0 0
1068 0 0
1069 1 0
1070 1 0
1071 1 0
1072 5 0
1073 0 0
1074 3 5
1075 0 0
1076 0 1
1077 0 1
1078 0 0
1079 0 0
1080 1 0
1081 1 0
1082 1 0
1083 0 0
1084 0 0
1085 0 0
1086 0 0
1087 0 2
1088 0 0
1089 0 0
1090 0 0
1091 0 0
1092 0 2
1093 0 0
1094 0 0
1095 0 0
1096 0 4
1097 0 0
1098 10 16
1099 8 10
1100 0 5
1101 0 0
1102 0 0
1103 0 9
1104 0 10
1105 4 0
1106 4 1
1107 0 0
1108 0 1
1109 0 12
1110 1 3
1111 0 5
1112 0 14
1113 0 0
1114 0 5
1115 0 5
1116 0 0
1117 0 0
1118 0 1
1119 0 12
1120 0 6
1121 0 8
1122 0 4
1123 0 1
1124 0 10
1125 0 9
1126 0 13
1127 0 13
1128 0 3
1129 0 6
1130 3 9
1131 7 6
1132 0 11
1133 0 12
1134 0 4
1135 1 5
1136 1 12
1137 1 10
1138 7 11
1139 4 14
1140 3 12
1141 0 14
1142 0 15
1143 1 10
1144 1 7
1145 0 11
1146 0 19
1147 0 5
1148 0 10
1149 0 9
1150 0 8
1151 2 14
1152 0 9
1153 0 15
1154 0 13
1155 0 10
1156 0 0
1157 0 3
1158 0 3
1159 0 0
1160 1 0
1161 0 7
1162 0 5
1163 0 5
1164 0 6
1165 0 11
1166 0 7
1167 0 11
1168 0 3
1169 0 0
1170 0 0
1171 0 0
1172 0 0
1173 0 0
1174 0 0
1175 0 5
1176 0 0
1177 0 1
1178 0 4
1179 0 2
1180 0 6
1181 0 12
1182 0 9
1183 0 7
1184 2 13
1185 0 7
1186 1 13
1187 0 7
1188 0 5
1189 0 8
1190 0 10
1191 13 6
1192 32 2
1193 21 7
1194 19 0
1195 17 0
1196 3 0
1197 25 0
1198 6 1
1199 26 6
1200 21 0
1201 19 0
1202 20 0
1203 17 3
1204 13 11
1205 21 30
1206 27 32
1207 14 28
1208 16 23
1209 23 29
1210 18 37
1211 25 32
1212 16 36
1213 17 29
1214 17 33
1215 23 31
1216 24 38
1217 23 33
1218 18 24
1219 23 13
1220 22 29
1221 20 19
1222 22 15
1223 16 16
1224 25 14
1225 24 21
1226 27 14
1227 14 31
1228 22 20
1229 17 10
1230 10 5
1231 16 11
1232 18 13
1233 25 10
1234 16 16
1235 12 5
1236 26 10
1237 21 8
1238 16 5
1239 23 9
1240 27 6
1241 25 5
1242 15 14
1243 21 11
1244 19 50
1245 15 21
1246 23 40
1247 14 17
1248 21 12
1249 9 21
1250 12 33
1251 16 40
1252 19 9
1253 16 27
1254 13 32
1255 9 36
1256 12 35
1257 9 36
1258 6 25
1259 0 41
1260 6 15
1261 2 25
1262 9 14
1263 2 33
1264 6 34
1265 0 71
1266 0 56
1267 0 54
1268 4 85
1269 4 53
1270 4 71
1271 7 56
1272 7 65
1273 7 41
1274 4 50
1275 6 49
1276 3 31
1277 3 30
1278 1 28
1279 0 16
1280 0 50
1281 1 40
1282 1 24
1283 0 18
1284 0 24
1285 2 40
1286 7 41
1287 11 48
1288 7 41
1289 3 51
1290 1 29
1291 0 37
1292 0 14
1293 1 24
1294 0 53
1295 0 20
1296 1 19
1297 0 7
1298 0 12
1299 0 23
1300 0 43
1301 0 33
1302 2 25
1303 0 35
1304 4 34
1305 4 26
1306 5 7
1307 6 13
1308 9 15
1309 0 13
1310 0 20
1311 0 38
1312 0 39
1313 0 37
1314 2 35
1315 4 25
1316 4 26
1317 4 43
1318 5 45
1319 2 46
1320 4 17
1321 5 20
1322 2 17
1323 2 15
1324 1 31
1325 0 28
1326 1 45
1327 4 39
1328 4 42
1329 4 31
1330 0 34
1331 0 18
1332 4 41
1333 3 28
1334 0 15
1335 4 32
1336 2 47
1337 1 19
1338 5 29
1339 1 31
1340 0 27
1341 4 18
1342 0 40
1343 1 35
1344 1 19
1345 3 27
1346 4 37
1347 1 16
1348 4 27
1349 2 21
1350 0 22
1351 0 38
1352 0 34
1353 0 24
1354 6 28
1355 0 21
1356 0 31
1357 0 31
1358 0 32
1359 0 2
1360 0 0
1361 0 0
1362 0 1
1363 0 0
1364 0 0
1365 0 0
1366 0 0
1367 0 0
1368 0 4
1369 0 5
1370 0 1
1371 0 3
1372 0 0
1373 0 5
1374 0 7
1375 0 1
1376 0 7
1377 3 48
1378 0 30
1379 0 19
1380 3 43
1381 0 5
1382 0 38
1383 0 23
1384 0 20
1385 0 23
1386 0 26
1387 0 23
1388 0 16
1389 0 2
1390 0 7
1391 0 13
1392 0 15
1393 1 0
1394 1 0
1395 1 0
1396 2 0
1397 1 0
1398 3 0
1399 1 0
1400 4 0
1401 4 0
1402 2 0
1403 1 0
1404 0 0
1405 2 0
1406 3 0
1407 3 0
1408 0 0
1409 0 0
1410 0 0
1411 0 0
1412 0 0
1413 0 0
1414 0 0
1415 0 0
1416 0 0
1417 0 0
1418 3 0
1419 1 0
1420 0 0
1421 0 0
1422 0 0
1423 0 1
1424 2 0
1425 0 0
1426 0 0
1427 0 0
1428 0 0
1429 0 0
1430 0 0
1431 0 0
1432 2 0
1433 1 0
1434 0 0
1435 0 0
1436 0 0
1437 0 0
1438 0 0
1439 0 0
1440 0 0
1441 0 0
1442 0 0
1443 1 0
1444 0 0
1445 3 0
1446 8 0
1447 8 0
1448 0 0
1449 0 0
1450 0 0
1451 1 0
1452 0 0
1453 0 0
1454 0 0
1455 0 0
1456 0 0
1457 0 0
1458 0 0
1459 0 0
1460 0 0
1461 0 0
1462 0 0
1463 0 0
1464 0 0
1465 0 0
1466 0 0
1467 0 0
1468 0 0
1469 0 0
1470 0 0
1471 0 0
1472 0 0
1473 0 0
1474 0 0
1475 1 1
1476 1 0
1477 0 0
1478 0 0
1479 0 0
1480 0 0
1481 0 0
1482 0 0
1483 1 0
1484 0 0
1485 0 0
1486 0 1
1487 0 0
1488 0 0
1489 0 0
1490 0 0
1491 0 0
1492 0 0
1493 0 0
1494 0 0
1495 0 0
1496 0 0
1497 0 0
1498 0 0
1499 0 0
1500 0 0
1501 0 0
1502 0 0
1503 0 0
1504 0 0
1505 0 5
1506 0 2
1507 0 3
1508 0 1
1509 0 0
1510 0 0
1511 0 0
1512 0 0
1513 0 0
1514 1 0
1515 0 0
1516 0 0
1517 1 0
1518 0 0
1519 0 0
1520 0 0
1521 0 0
1522 0 0
1523 0 0
1524 0 0
1525 0 0
1526 0 0
1527 3 1
1528 3 0
1529 2 0
1530 0 0
1531 2 0
1532 14 0
1533 15 0
1534 13 0
1535 8 0
1536 9 0
1537 1 0
1538 12 0
1539 3 0
1540 9 0
1541 8 0
1542 8 0
1543 11 0
1544 14 0
1545 9 0
1546 6 0
1547 13 1
1548 3 0
1549 1 0
1550 0 6
1551 0 1
1552 1 6
1553 0 4
1554 0 0
1555 4 0
1556 1 1
1557 0 0
1558 0 0
1559 0 0
1560 13 0
1561 3 0
1562 8 0
1563 19 0
1564 15 0
1565 2 0
1566 2 0
1567 3 0
1568 3 0
1569 3 0
1570 0 0
1571 3 0
1572 1 0
1573 1 0
1574 1 0
1575 5 0
1576 2 0
1577 2 0
1578 0 0
1579 0 0
1580 0 0
1581 1 0
1582 0 0
1583 0 0
1584 0 0
1585 0 0
1586 1 0
1587 0 0
1588 0 0
1589 0 0
1590 5 0
1591 5 1
1592 0 2
1593 0 0
1594 0 3
1595 1 1
1596 4 0
1597 3 4
1598 4 0
1599 5 0
1600 1 0
1601 2 1
1602 13 0
1603 16 0
1604 5 0
1605 5 0
1606 6 0
1607 4 0
1608 3 0
1609 0 0
1610 0 0
1611 0 0
1612 0 0
1613 0 0
1614 0 0
1615 0 0
1616 0 0
1617 0 0
1618 0 0
1619 3 0
1620 0 0
1621 0 0
1622 0 0
1623 0 0
1624 0 0
1625 0 0
1626 0 0
1627 1 0
1628 7 1
1629 4 1
1630 8 1
1631 9 13
1632 7 14
1633 3 23
1634 4 1
1635 2 5
1636 11 0
1637 10 0
1638 5 0
1639 0 0
1640 0 0
1641 0 1
1642 0 1
1643 1 0
1644 4 0
1645 3 1
1646 1 0
1647 0 0
1648 0 0
1649 0 0
1650 0 0
1651 0 0
1652 0 0
1653 0 0
1654 0 2
1655 0 7
1656 0 3
1657 0 1
1658 0 0
1659 1 0
1660 0 0
1661 0 0
1662 2 0
1663 4 0
1664 0 0
1665 0 0
1666 0 0
1667 0 0
1668 4 0
1669 3 0
1670 0 0
1671 0 0
1672 0 0
1673 0 0
1674 2 0
1675 3 0
1676 4 0
1677 1 0
1678 1 0
1679 1 0
1680 2 0
1681 0 0
1682 1 0
1683 4 1
1684 1 0
1685 4 1
1686 0 1
1687 0 1
1688 0 0
1689 0 0
1690 0 0
1691 1 0
1692 0 0
1693 0 0
1694 0 0
1695 0 0
1696 0 1
1697 0 0
1698 1 0
1699 2 1
1700 5 0
1701 13 0
1702 10 0
1703 2 0
1704 0 0
1705 3 0
1706 10 0
1707 10 0
1708 2 0
1709 5 0
1710 0 0
1711 3 0
1712 4 0
1713 1 0
1714 0 0
1715 0 0
1716 0 0
1717 0 0
1718 0 0
1719 0 0
1720 0 0
1721 0 0
1722 0 0
1723 0 0
1724 0 5
1725 0 9
1726 0 8
1727 0 6
1728 0 9
1729 0 2
1730 0 0
1731 0 0
1732 0 0
1733 0 0
1734 0 0
1735 0 0
1736 0 0
1737 0 0
1738 0 0
1739 2 0
1740 0 0
1741 7 0
1742 5 3
1743 7 3
1744 12 0
1745 4 0
1746 2 0
1747 0 0
1748 3 0
1749 0 0
1750 0 0
1751 0 0
1752 0 0
1753 3 5
1754 6 6
1755 0 7
1756 0 0
1757 0 0
1758 0 0
1759 0 0
1760 0 0
1761 0 0
1762 0 0
1763 0 0
1764 0 0
1765 0 0
1766 0 0
1767 0 0
1768 0 0
1769 0 0
1770 0 0
1771 1 0
1772 0 0
1773 0 1
1774 0 0
1775 0 4
1776 2 5
1777 0 4
1778 0 4
1779 0 11
1780 0 6
1781 0 16
1782 2 2
1783 0 4
1784 1 7
1785 0 7
1786 2 12
1787 4 13
1788 11 16
1789 0 18
1790 5 5
1791 4 4
1792 3 7
1793 4 1
1794 4 7
1795 2 10
1796 0 4
1797 0 11
1798 0 15
1799 0 13
1800 0 16
1801 0 15
1802 0 15
1803 0 10
1804 0 8
1805 0 1
1806 0 6
1807 0 2
1808 0 2
1809 0 1
1810 0 1
1811 0 0
1812 0 3
1813 0 3
1814 0 5
1815 0 2
1816 0 13
1817 0 12
1818 0 5
1819 0 1
1820 0 5
1821 0 8
1822 0 10
1823 0 7
1824 4 12
1825 2 4
1826 6 4
1827 3 4
1828 1 2
1829 2 0
1830 3 0
1831 4 7
1832 4 1
1833 3 2
1834 4 2
1835 4 1
1836 4 0
1837 1 0
1838 3 0
1839 3 0
1840 2 0
1841 4 1
1842 5 2
1843 3 0
1844 4 0
1845 0 0
1846 0 3
1847 0 14
1848 0 8
1849 0 10
1850 0 3
1851 5 2
1852 0 12
1853 0 10
1854 0 4
1855 2 9
1856 0 10
1857 0 22
1858 0 25
1859 0 12
1860 9 21
1861 3 27
1862 7 18
1863 7 12
1864 6 32
1865 12 15
1866 8 22
1867 9 19
1868 0 7
1869 0 18
1870 1 14
1871 0 17
1872 3 22
1873 0 19
1874 1 39
1875 0 13
1876 0 6
1877 1 4
1878 0 10
1879 0 12
1880 0 21
1881 0 25
1882 5 21
1883 0 10
1884 0 19
1885 0 26
1886 0 15
1887 1 26
1888 1 31
1889 1 26
1890 0 39
1891 0 37
1892 1 34
1893 1 45
1894 0 25
1895 0 34
1896 0 33
1897 0 37
1898 1 33
1899 0 35
1900 0 31
1901 1 21
1902 0 27
1903 0 27
1904 0 30
1905 0 22
1906 0 20
1907 0 23
1908 0 21
1909 0 34
1910 0 23
1911 0 26
1912 0 26
1913 0 24
1914 0 32
1915 0 28
1916 0 35
1917 0 37
1918 3 6
1919 0 20
1920 0 13
1921 0 9
1922 0 13
1923 0 30
1924 0 22
1925 0 24
1926 0 4
1927 4 4
1928 1 22
1929 0 20
1930 0 23
1931 0 26
1932 0 22
1933 0 22
1934 0 16
1935 0 15
1936 1 15
1937 0 15
1938 0 2
1939 0 10
1940 1 8
1941 1 15
1942 1 27
1943 0 8
1944 0 12
1945 0 14
1946 0 26
1947 0 18
1948 2 15
1949 0 8
1950 1 6
1951 0 21
1952 0 14
1953 0 15
1954 1 27
1955 3 34
1956 1 28
1957 3 27
1958 4 26
1959 4 33
1960 4 24
1961 5 21
1962 6 24
1963 1 15
1964 0 11
1965 0 17
1966 0 32
1967 0 19
1968 0 20
1969 2 17
1970 3 15
1971 4 11
1972 4 15
1973 3 20
1974 3 29
1975 0 22
1976 0 19
1977 0 31
1978 2 29
1979 0 22
1980 1 23
1981 4 32
1982 4 31
1983 3 45
1984 1 23
1985 4 45
1986 1 38
1987 1 44
1988 0 28
1989 0 25
1990 0 10
1991 0 10
1992 0 8
1993 0 0
1994 0 0
1995 7 0
1996 2 0
1997 5 0
1998 4 0
1999 6 0
2000 13 0
2001 7 0
2002 7 0
2003 5 0
2004 5 0
2005 1 0
2006 8 0
2007 10 0
2008 8 0
2009 8 0
2010 2 0
2011 9 0
2012 13 0
2013 4 0
2014 13 0
2015 13 0
2016 12 0
2017 3 0
2018 7 0
2019 3 0
2020 3 0
2021 3 0
2022 2 1
2023 0 1
2024 1 0
2025 0 0
2026 0 0
2027 0 0
2028 0 0
2029 0 0
2030 0 0
2031 0 0
2032 0 0
2033 0 0
2034 0 4
2035 2 4
2036 8 1
2037 4 1
2038 9 0
2039 13 0
2040 7 0
2041 14 0
2042 0 0
2043 0 0
2044 0 0
2045 2 0
2046 5 0
2047 12 0
2048 0 0
2049 0 0
2050 0 0
2051 0 0
2052 0 0
2053 0 0
2054 0 0
2055 0 0
2056 0 0
2057 2 0
2058 0 0
2059 0 0
2060 0 0
2061 1 0
2062 0 0
2063 0 0
2064 0 0
2065 1 0
2066 0 0
2067 1 0
2068 0 0
2069 1 0
2070 0 0
2071 0 0
2072 1 0
2073 0 0
2074 0 0
2075 1 0
2076 3 0
2077 5 0
2078 6 3
2079 8 1
2080 10 0
2081 5 0
2082 5 0
2083 5 0
2084 5 0
2085 1 0
2086 6 0
2087 12 0
2088 11 0
2089 0 0
2090 13 1
2091 7 0
2092 15 0
2093 7 0
2094 5 0
2095 4 0
2096 0 0
2097 6 0
2098 4 0
2099 9 0
2100 10 0
2101 6 0
2102 8 0
2103 8 0
2104 4 0
2105 3 0
2106 6 0
2107 5 0
2108 8 0
2109 9 0
2110 9 0
2111 8 3
2112 5 0
2113 4 0
2114 7 0
2115 11 0
2116 8 0
2117 12 0
2118 2 0
2119 17 0
2120 10 0
2121 10 0
2122 15 0
2123 12 0
2124 16 0
2125 4 0
2126 16 0
2127 22 0
2128 1 0
2129 5 0
2130 9 0
2131 8 0
2132 10 0
2133 15 0
2134 18 0
2135 13 0
2136 25 0
2137 8 0
